factor_name,organization,factor_year,gender,age,factor_value,event
WMA_15_F_facs,World Masters Athletics,2015,Female,24,1,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,25,1,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,26,1,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,27,1,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,28,1,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,29,1,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,30,1,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,31,0.9998,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,32,0.999,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,33,0.9976,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,34,0.9956,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,35,0.9931,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,36,0.99,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,37,0.9864,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,38,0.9821,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,39,0.9773,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,40,0.9719,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,41,0.966,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,42,0.9594,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,43,0.9523,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,44,0.9447,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,45,0.9364,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,46,0.9276,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,47,0.9182,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,48,0.9082,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,49,0.898,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,50,0.8877,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,51,0.8775,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,52,0.8672,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,53,0.857,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,54,0.8467,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,55,0.8365,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,56,0.8262,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,57,0.816,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,58,0.8057,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,59,0.7955,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,60,0.7852,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,61,0.775,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,62,0.7647,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,63,0.7545,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,64,0.7442,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,65,0.734,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,66,0.7237,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,67,0.7134,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,68,0.7032,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,69,0.6929,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,70,0.6827,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,71,0.6724,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,72,0.6622,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,73,0.6519,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,74,0.6417,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,75,0.6314,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,76,0.6212,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,77,0.6109,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,78,0.6007,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,79,0.5901,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,80,0.5786,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,81,0.5661,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,82,0.5527,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,83,0.5384,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,84,0.5231,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,85,0.5069,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,86,0.4897,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,87,0.4716,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,88,0.4526,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,89,0.4326,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,90,0.4117,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,91,0.3899,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,92,0.3671,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,93,0.3433,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,94,0.3187,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,95,0.293,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,96,0.2665,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,97,0.239,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,98,0.2106,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,99,0.1812,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,100,0.1509,5MileRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,5,0.693,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,6,0.7263,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,7,0.7578,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,8,0.7874,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,9,0.8152,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,10,0.8413,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,11,0.8654,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,12,0.8878,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,13,0.9084,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,14,0.9271,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,15,0.944,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,16,0.96,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,17,0.976,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,18,0.9893,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,19,0.9973,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,20,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,21,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,22,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,23,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,24,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,25,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,26,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,27,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,28,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,29,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,30,1,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,31,0.9998,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,32,0.9989,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,33,0.9975,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,34,0.9955,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,35,0.993,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,36,0.9898,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,37,0.986,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,38,0.9817,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,39,0.9768,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,40,0.9713,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,41,0.9652,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,42,0.9585,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,43,0.9512,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,44,0.9433,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,45,0.9349,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,46,0.9259,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,47,0.9162,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,48,0.906,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,49,0.8955,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,50,0.885,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,51,0.8745,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,52,0.864,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,53,0.8535,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,54,0.843,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,55,0.8325,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,56,0.822,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,57,0.8115,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,58,0.801,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,59,0.7905,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,60,0.78,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,61,0.7695,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,62,0.759,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,63,0.7485,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,64,0.738,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,65,0.7275,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,66,0.717,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,67,0.7065,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,68,0.696,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,69,0.6855,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,70,0.675,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,71,0.6645,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,72,0.654,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,73,0.6435,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,74,0.633,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,75,0.6225,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,76,0.612,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,77,0.6015,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,78,0.591,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,79,0.5801,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,80,0.5681,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,81,0.5553,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,82,0.5415,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,83,0.5268,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,84,0.5111,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,85,0.4945,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,86,0.4769,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,87,0.4585,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,88,0.439,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,89,0.4187,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,90,0.3973,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,91,0.3751,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,92,0.3519,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,93,0.3278,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,94,0.3027,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,95,0.2767,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,96,0.2497,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,97,0.2219,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,98,0.193,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,99,0.1633,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,100,0.1325,10kmRoad
WMA_15_F_facs,World Masters Athletics,2015,Female,5,0.693,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,6,0.7263,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,7,0.7578,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,8,0.7874,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,9,0.8152,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,10,0.8413,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,11,0.8654,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,12,0.8878,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,13,0.9084,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,14,0.9271,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,15,0.944,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,16,0.96,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,17,0.976,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,18,0.9893,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,19,0.9973,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,20,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,21,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,22,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,23,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,24,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,25,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,26,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,27,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,28,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,29,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,30,1,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,31,0.9998,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,32,0.9989,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,33,0.9975,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,34,0.9955,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,35,0.993,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,36,0.9898,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,37,0.986,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,38,0.9817,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,39,0.9768,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,40,0.9713,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,41,0.9652,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,42,0.9585,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,43,0.9512,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,44,0.9433,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,45,0.9349,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,46,0.9259,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,47,0.9162,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,48,0.906,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,49,0.8955,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,50,0.885,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,51,0.8745,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,52,0.864,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,53,0.8535,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,54,0.843,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,55,0.8325,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,56,0.822,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,57,0.8115,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,58,0.801,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,59,0.7905,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,60,0.78,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,61,0.7695,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,62,0.759,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,63,0.7485,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,64,0.738,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,65,0.7275,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,66,0.717,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,67,0.7065,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,68,0.696,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,69,0.6855,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,70,0.675,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,71,0.6645,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,72,0.654,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,73,0.6435,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,74,0.633,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,75,0.6225,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,76,0.612,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,77,0.6015,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,78,0.5908,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,79,0.5792,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,80,0.5667,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,81,0.5533,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,82,0.539,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,83,0.5238,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,84,0.5077,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,85,0.4907,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,86,0.4729,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,87,0.4541,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,88,0.4344,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,89,0.4139,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,90,0.3924,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,91,0.37,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,92,0.3468,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,93,0.3226,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,94,0.2976,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,95,0.2716,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,96,0.2448,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,97,0.2171,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,98,0.1884,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,99,0.1589,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,100,0.1285,12km
WMA_15_F_facs,World Masters Athletics,2015,Female,5,0.5945,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,6,0.6382,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,7,0.6793,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,8,0.7178,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,9,0.7537,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,10,0.787,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,11,0.8177,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,12,0.8458,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,13,0.8713,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,14,0.8942,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,15,0.9145,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,16,0.9335,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,17,0.9525,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,18,0.9696,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,19,0.9829,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,20,0.9924,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,21,0.9981,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,22,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,23,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,24,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,25,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,26,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,27,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,28,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,29,1,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,30,0.9997,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,31,0.9989,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,32,0.9975,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,33,0.9956,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,34,0.9931,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,35,0.9901,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,36,0.9865,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,37,0.9823,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,38,0.9776,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,39,0.9724,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,40,0.9666,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,41,0.9602,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,42,0.9533,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,43,0.9458,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,44,0.9378,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,45,0.9293,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,46,0.9201,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,47,0.9105,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,48,0.9003,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,49,0.8898,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,50,0.8793,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,51,0.8688,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,52,0.8583,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,53,0.8478,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,54,0.8373,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,55,0.8268,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,56,0.8163,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,57,0.8058,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,58,0.7953,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,59,0.7848,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,60,0.7743,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,61,0.7638,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,62,0.7533,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,63,0.7428,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,64,0.7323,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,65,0.7218,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,66,0.7113,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,67,0.7008,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,68,0.6903,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,69,0.6798,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,70,0.6693,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,71,0.6588,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,72,0.6483,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,73,0.6378,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,74,0.6273,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,75,0.6168,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,76,0.6063,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,77,0.5956,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,78,0.5841,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,79,0.5718,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,80,0.5587,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,81,0.5447,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,82,0.5299,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,83,0.5142,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,84,0.4977,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,85,0.4804,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,86,0.4622,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,87,0.4432,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,88,0.4233,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,89,0.4026,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,90,0.381,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,91,0.3586,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,92,0.3354,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,93,0.3113,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,94,0.2864,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,95,0.2606,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,96,0.234,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,97,0.2065,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,98,0.1782,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,99,0.1491,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,100,0.1191,15km
WMA_15_F_facs,World Masters Athletics,2015,Female,5,0.6525,10Mile
WMA_15_F_facs,World Masters Athletics,2015,Female,6,0.6924,10Mile
WMA_15_F_facs,World Masters Athletics,2015,Female,7,0.7301,10Mile
WMA_15_F_facs,World Masters Athletics,2015,Female,8,0.7656,10Mile
WMA_15_F_facs,World Masters Athletics,2015,Female,9,0.7989,10Mile
WMA_15_F_facs,World Masters Athletics,2015,Female,10,0.83,10Mile
WMA_15_F_facs,World Masters Athletics,2015,Female,11,0.8589,10Mile
WMA_15_F_facs,World Masters Athletics,2015,Female,12,0.8856,10Mile
